Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3277,39,Female,Scarf,Accessories,7,South Dakota,M,White,Winter,2.7,No,Free Shipping,No,No,41,PayPal,Weekly
3278,59,Female,Skirt,Clothing,55,Texas,M,Blue,Summer,4.0,No,Free Shipping,No,No,3,Credit Card,Annually
3279,59,Female,Dress,Clothing,14,Montana,M,Black,Summer,3.9,No,Next Day Air,No,No,18,Bank Transfer,Every 3 Months
3280,59,Female,Hat,Accessories,14,Wyoming,S,Red,Spring,4.7,No,Express,No,No,1,Debit Card,Annually
3281,45,Female,Handbag,Accessories,154,New York,L,Red,Fall,4.4,No,Express,No,No,5,PayPal,Quarterly
3282,27,Female,Pants,Clothing,15,Oregon,L,Gold,Winter,4.8,No,Next Day Air,No,No,41,Bank Transfer,Weekly
3283,24,Female,T-shirt,Clothing,62,California,M,Red,Spring,4.8,No,Next Day Air,No,No,5,Credit Card,Quarterly
3284,47,Female,Jacket,Outerwear,172,North Carolina,L,Purple,Winter,4.4,No,Store Pickup,No,No,10,Debit Card,Quarterly
3285,70,Female,Scarf,Accessories,6,Kentucky,L,White,Spring,3.2,No,Standard,No,No,20,Venmo,Every 3 Months
3286,58,Female,Hat,Accessories,15,Hawaii,XL,Magenta,Winter,4.9,No,Store Pickup,No,No,11,Cash,Every 3 Months
3287,45,Female,Jacket,Outerwear,118,Illinois,L,Pink,Fall,4.5,No,Store Pickup,No,No,4,Venmo,Annually
3288,24,Female,Skirt,Clothing,33,West Virginia,L,Black,Summer,4.3,No,Next Day Air,No,No,38,Credit Card,Fortnightly
3289,67,Female,Handbag,Accessories,42,South Carolina,XL,White,Summer,3.9,No,2-Day Shipping,No,No,19,Credit Card,Every 3 Months
3290,31,Female,Backpack,Accessories,45,Montana,M,Maroon,Winter,3.6,No,2-Day Shipping,No,No,16,Venmo,Every 3 Months
3291,52,Female,Coat,Outerwear,80,North Dakota,L,Black,Fall,3.8,No,Next Day Air,No,No,2,PayPal,Annually
3292,29,Female,Belt,Accessories,12,New Mexico,L,Olive,Fall,4.3,No,Express,No,No,11,Cash,Every 3 Months
3293,62,Female,Handbag,Accessories,59,Missouri,L,Gray,Winter,4.8,No,Express,No,No,18,Bank Transfer,Every 3 Months
3294,19,Female,Coat,Outerwear,32,West Virginia,M,Gold,Fall,4.3,No,Next Day Air,No,No,47,Credit Card,Weekly
3295,62,Female,Sweater,Clothing,43,South Carolina,S,Magenta,Spring,4.3,No,Store Pickup,No,No,15,Bank Transfer,Every 3 Months
3296,70,Female,Blouse,Clothing,53,West Virginia,S,Lavender,Summer,3.9,No,Free Shipping,No,No,15,Cash,Every 3 Months
3297,20,Female,Blouse,Clothing,12,Alaska,M,Green,Winter,3.9,No,Standard,No,No,47,Venmo,Weekly
3298,67,Female,Belt,Accessories,3,West Virginia,M,Violet,Winter,3.0,No,Free Shipping,No,No,47,PayPal,Weekly
3299,65,Female,Jacket,Outerwear,30,New Mexico,M,Brown,Fall,3.6,No,Free Shipping,No,No,6,Bank Transfer,Quarterly
3300,45,Female,Shorts,Clothing,49,South Dakota,L,Teal,Spring,4.7,No,Store Pickup,No,No,18,Venmo,Every 3 Months
3301,26,Female,Hat,Accessories,18,Oklahoma,M,Charcoal,Summer,4.6,No,Store Pickup,No,No,40,Bank Transfer,Fortnightly
3302,36,Female,Pants,Clothing,40,Oklahoma,XL,Charcoal,Spring,3.6,No,Free Shipping,No,No,31,Credit Card,Bi-Weekly
3303,36,Female,Blouse,Clothing,65,Alabama,XL,Beige,Winter,4.2,No,Next Day Air,No,No,31,Venmo,Bi-Weekly
3304,20,Female,Belt,Accessories,6,Mississippi,S,Turquoise,Spring,2.7,No,Standard,No,No,4,Credit Card,Annually
3305,30,Female,Handbag,Accessories,70,Mississippi,XL,Orange,Summer,3.8,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
3306,34,Female,Hoodie,Clothing,14,Nebraska,L,Cyan,Spring,4.5,No,Next Day Air,No,No,31,PayPal,Bi-Weekly
3307,63,Female,Jacket,Outerwear,33,Colorado,L,Orange,Spring,5.0,No,Store Pickup,No,No,6,Venmo,Quarterly
3308,18,Female,Scarf,Accessories,4,Pennsylvania,S,Green,Fall,3.2,No,Free Shipping,No,No,1,Cash,Annually
3309,55,Female,Jeans,Clothing,16,Utah,M,Pink,Summer,3.8,No,Next Day Air,No,No,29,Cash,Monthly
3310,48,Female,Handbag,Accessories,172,Massachusetts,M,Blue,Fall,4.5,No,Express,No,No,19,PayPal,Every 3 Months
3311,45,Female,Jacket,Outerwear,174,Iowa,M,Pink,Fall,4.5,No,Next Day Air,No,No,12,PayPal,Every 3 Months
3312,29,Female,Hat,Accessories,19,Florida,L,Blue,Spring,3.6,No,Free Shipping,No,No,18,Bank Transfer,Every 3 Months
3313,55,Female,Sneakers,Footwear,13,Louisiana,L,Black,Spring,4.1,No,Standard,No,No,45,Cash,Weekly
3314,55,Female,Hat,Accessories,17,Kansas,XL,Black,Summer,4.4,No,Next Day Air,No,No,45,Credit Card,Weekly
3315,55,Female,Socks,Clothing,19,Kansas,M,Violet,Winter,4.8,No,Store Pickup,No,No,8,Credit Card,Quarterly
3316,48,Female,Scarf,Accessories,16,Kentucky,S,Gold,Fall,4.3,No,Store Pickup,No,No,4,PayPal,Annually
3317,42,Female,Socks,Clothing,7,New Mexico,M,Olive,Fall,2.5,No,Standard,No,No,5,Debit Card,Quarterly
3318,21,Female,Hat,Accessories,7,North Carolina,XL,Pink,Spring,3.5,No,Free Shipping,No,No,30,Cash,Monthly
3319,45,Female,Jacket,Outerwear,74,North Dakota,M,Olive,Spring,4.2,No,Standard,No,No,15,PayPal,Every 3 Months
3320,23,Female,Shorts,Clothing,53,North Dakota,M,Indigo,Summer,4.2,No,Standard,No,No,17,Credit Card,Every 3 Months
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Winter,4.2,No,2-Day Shipping,No,No,45,Cash,Weekly
3322,32,Female,Coat,Outerwear,148,Maine,S,Charcoal,Winter,4.9,No,Next Day Air,No,No,3,Venmo,Annually
3323,52,Female,Sweater,Clothing,52,Indiana,XL,Orange,Spring,3.7,No,Free Shipping,No,No,43,PayPal,Weekly
3324,54,Female,Handbag,Accessories,174,North Dakota,M,Yellow,Winter,4.3,No,Express,No,No,4,Credit Card,Annually
3325,37,Female,T-shirt,Clothing,67,Missouri,S,Red,Summer,4.6,No,Store Pickup,No,No,41,Venmo,Weekly
3326,29,Female,Sandals,Footwear,70,Alaska,M,Maroon,Summer,4.1,No,Free Shipping,No,No,16,Venmo,Every 3 Months
3327,47,Female,Gloves,Accessories,9,North Dakota,M,Magenta,Fall,2.6,No,Free Shipping,No,No,10,Debit Card,Quarterly
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Summer,4.4,No,Express,No,No,2,Debit Card,Annually
3329,42,Female,Sandals,Footwear,44,Wisconsin,M,Violet,Spring,3.6,No,Free Shipping,No,No,11,Cash,Every 3 Months
3330,34,Female,Backpack,Accessories,46,New Jersey,M,Gray,Fall,3.7,No,Free Shipping,No,No,1,Debit Card,Annually
3331,38,Female,Sneakers,Footwear,52,Missouri,M,Black,Summer,3.6,No,Standard,No,No,41,Bank Transfer,Weekly
3332,55,Female,Sunglasses,Accessories,7,California,M,Pink,Summer,2.7,No,Standard,No,No,39,PayPal,Fortnightly
3333,27,Female,T-shirt,Clothing,56,Washington,M,Silver,Fall,4.4,No,Store Pickup,No,No,1,PayPal,Annually
3334,55,Female,Jeans,Clothing,55,Minnesota,M,Violet,Spring,3.6,No,Standard,No,No,3,PayPal,Annually
3335,66,Female,Shirt,Clothing,44,California,M,Beige,Summer,4.3,No,Next Day Air,No,No,21,Credit Card,Monthly
3336,44,Female,Hat,Accessories,16,Texas,XL,Cyan,Summer,4.6,No,Express,No,No,48,Bank Transfer,Weekly
3337,39,Female,Blouse,Clothing,16,Montana,M,Brown,Summer,4.2,No,2-Day Shipping,No,No,24,Debit Card,Monthly
3338,23,Female,Jacket,Outerwear,57,Arizona,L,Blue,Spring,3.7,No,2-Day Shipping,No,No,45,Bank Transfer,Weekly
3339,29,Female,Skirt,Clothing,48,Minnesota,L,White,Spring,4.9,No,Express,No,No,46,Credit Card,Weekly
3340,20,Female,Gloves,Accessories,6,Nebraska,M,Cyan,Fall,3.2,No,Store Pickup,No,No,35,Cash,Bi-Weekly
3341,42,Female,T-shirt,Clothing,66,Virginia,XL,Maroon,Summer,4.1,No,Free Shipping,No,No,47,Credit Card,Weekly
3342,55,Female,Jacket,Outerwear,94,Connecticut,XL,Olive,Spring,4.6,No,Express,No,No,35,Credit Card,Bi-Weekly
3343,66,Female,Jacket,Outerwear,64,New Jersey,M,Violet,Spring,4.9,No,Express,No,No,45,Credit Card,Weekly
3344,24,Female,Shorts,Clothing,62,Kentucky,XL,Green,Summer,5.0,No,Store Pickup,No,No,6,Cash,Quarterly
3345,62,Female,Hat,Accessories,4,Washington,XL,Magenta,Winter,2.6,No,Store Pickup,No,No,20,Cash,Every 3 Months
3346,28,Female,Handbag,Accessories,183,Florida,M,Turquoise,Summer,5.0,No,Store Pickup,No,No,3,Venmo,Annually
3347,30,Female,Jeans,Clothing,50,Oklahoma,M,Black,Spring,4.6,No,Next Day Air,No,No,30,Venmo,Monthly
3348,22,Female,Shoes,Footwear,56,Iowa,XL,Cyan,Fall,4.8,No,Next Day Air,No,No,28,PayPal,Monthly
3349,28,Female,T-shirt,Clothing,26,New Hampshire,L,Gray,Spring,4.7,No,Express,No,No,15,Cash,Every 3 Months
3350,35,Female,Jewelry,Accessories,80,Georgia,M,Red,Winter,4.3,No,Express,No,No,29,PayPal,Monthly
3351,45,Female,Handbag,Accessories,184,Mississippi,S,Olive,Summer,4.5,No,Store Pickup,No,No,15,Cash,Every 3 Months
3352,43,Female,Shirt,Clothing,70,New Hampshire,L,Cyan,Spring,4.0,No,Next Day Air,No,No,18,Bank Transfer,Every 3 Months
3353,55,Female,Belt,Accessories,7,Washington,M,Teal,Winter,2.7,No,Free Shipping,No,No,7,Bank Transfer,Quarterly
3354,31,Female,Dress,Clothing,48,Ohio,L,Teal,Spring,4.7,No,Express,No,No,19,Credit Card,Every 3 Months
3355,42,Female,Skirt,Clothing,15,Maryland,M,Orange,Fall,3.8,No,Free Shipping,No,No,15,PayPal,Every 3 Months
3356,40,Female,Blouse,Clothing,34,Delaware,M,Peach,Fall,4.9,No,Store Pickup,No,No,3,Bank Transfer,Annually
3357,39,Female,Jeans,Clothing,59,Tennessee,M,Silver,Summer,4.0,No,Free Shipping,No,No,13,PayPal,Every 3 Months
3358,41,Female,Hoodie,Clothing,39,Arkansas,M,Pink,Winter,5.0,No,Store Pickup,No,No,37,Credit Card,Fortnightly
3359,56,Female,T-shirt,Clothing,56,Tennessee,M,Magenta,Summer,4.9,No,Store Pickup,No,No,26,Cash,Monthly
3360,43,Female,Sunglasses,Accessories,20,New Hampshire,L,Red,Summer,4.1,No,Standard,No,No,29,Debit Card,Monthly
3361,22,Female,Jacket,Outerwear,44,Minnesota,M,Maroon,Spring,4.2,No,2-Day Shipping,No,No,47,Cash,Weekly
3362,47,Female,Shoes,Footwear,191,Florida,M,Silver,Spring,4.6,No,Express,No,No,47,Credit Card,Weekly
3363,50,Female,Handbag,Accessories,141,Tennessee,M,Gray,Spring,4.3,No,Next Day Air,No,No,48,Venmo,Weekly
3364,58,Female,Sweater,Clothing,52,California,M,Turquoise,Spring,3.6,No,2-Day Shipping,No,No,46,Bank Transfer,Weekly
3365,50,Female,Scarf,Accessories,12,Oregon,M,Peach,Summer,4.8,No,Next Day Air,No,No,7,Credit Card,Quarterly
3366,43,Female,Skirt,Clothing,70,Tennessee,L,Teal,Summer,4.1,No,Free Shipping,No,No,45,Credit Card,Weekly
3367,38,Female,Gloves,Accessories,19,North Carolina,M,Red,Winter,3.8,No,2-Day Shipping,No,No,47,Debit Card,Weekly
3368,44,Female,T-shirt,Clothing,39,Tennessee,M,Blue,Summer,4.3,No,Store Pickup,No,No,6,Venmo,Quarterly
3369,30,Female,Sandals,Footwear,12,Nebraska,M,Blue,Fall,3.9,No,Free Shipping,No,No,29,Bank Transfer,Monthly
3370,47,Female,Sweater,Clothing,62,Maine,M,Indigo,Winter,3.5,No,Next Day Air,No,No,42,Cash,Weekly
3371,30,Female,Belt,Accessories,10,Illinois,M,Charcoal,Summer,3.3,No,Free Shipping,No,No,46,Cash,Weekly
3372,49,Female,Hoodie,Clothing,61,Colorado,S,Turquoise,Spring,4.7,No,Express,No,No,28,PayPal,Monthly
3373,56,Female,Socks,Clothing,19,Pennsylvania,M,Maroon,Fall,3.8,No,Standard,No,No,14,Credit Card,Every 3 Months
3374,70,Female,Sandals,Footwear,22,Minnesota,M,Purple,Fall,4.0,No,Free Shipping,No,No,12,Debit Card,Every 3 Months
3375,22,Female,Blouse,Clothing,39,Nevada,S,Lavender,Winter,3.7,No,Standard,No,No,41,Debit Card,Weekly
3376,51,Female,Boots,Footwear,34,Connecticut,XL,Yellow,Fall,3.9,No,Standard,No,No,8,Credit Card,Quarterly
3377,22,Female,Hat,Accessories,3,Ohio,M,Green,Winter,3.3,No,Store Pickup,No,No,24,Cash,Monthly
3378,37,Female,Shirt,Clothing,45,Kentucky,M,Yellow,Summer,4.4,No,Next Day Air,No,No,18,PayPal,Every 3 Months
3379,49,Female,Shorts,Clothing,35,Minnesota,L,Gold,Summer,4.1,No,Standard,No,No,6,Cash,Quarterly
3380,61,Female,Handbag,Accessories,35,Tennessee,L,Turquoise,Summer,4.5,No,Store Pickup,No,No,40,Cash,Fortnightly
3381,41,Female,Dress,Clothing,14,North Dakota,L,Blue,Summer,4.7,No,Express,No,No,6,PayPal,Quarterly
3382,57,Female,Hat,Accessories,13,Minnesota,L,Turquoise,Spring,4.4,No,Express,No,No,27,Credit Card,Monthly
3383,34,Female,Sweater,Clothing,57,Nebraska,M,Maroon,Fall,4.4,No,Store Pickup,No,No,2,Bank Transfer,Annually
3384,27,Female,Coat,Outerwear,112,Delaware,M,Pink,Fall,4.5,No,Express,No,No,39,Venmo,Fortnightly
3385,39,Female,Hoodie,Clothing,28,Minnesota,L,Maroon,Spring,3.8,No,Next Day Air,No,No,9,Venmo,Quarterly
3386,62,Female,Jewelry,Accessories,34,Rhode Island,M,Olive,Summer,4.2,No,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,Female,T-shirt,Clothing,51,Michigan,M,Lavender,Summer,4.3,No,Express,No,No,36,Cash,Fortnightly
3388,53,Female,Pants,Clothing,63,New Jersey,S,Pink,Winter,4.0,No,Next Day Air,No,No,2,Credit Card,Annually
3389,35,Female,Sweater,Clothing,37,South Dakota,M,Cyan,Fall,4.5,No,Next Day Air,No,No,21,Credit Card,Monthly
3390,38,Female,Pants,Clothing,47,North Carolina,L,Maroon,Fall,4.6,No,Express,No,No,39,Venmo,Fortnightly
3391,32,Female,Socks,Clothing,14,Oregon,S,Red,Winter,4.1,No,Standard,No,No,38,PayPal,Fortnightly
3392,47,Female,Hoodie,Clothing,58,Montana,M,Silver,Fall,4.8,No,Store Pickup,No,No,6,Debit Card,Quarterly
3393,53,Female,Scarf,Accessories,17,New Jersey,XL,Blue,Spring,4.2,No,Free Shipping,No,No,6,Venmo,Quarterly
3394,60,Female,Dress,Clothing,31,Arizona,M,Gold,Spring,4.4,No,Next Day Air,No,No,50,Debit Card,Weekly
3395,31,Female,Sandals,Footwear,16,Vermont,S,Yellow,Spring,4.6,No,Express,No,No,9,PayPal,Quarterly
3396,44,Female,Dress,Clothing,55,Colorado,M,Silver,Fall,4.1,No,Standard,No,No,15,Debit Card,Every 3 Months
3397,29,Female,Pants,Clothing,50,Tennessee,XL,Black,Winter,3.6,No,Standard,No,No,5,PayPal,Quarterly
3398,19,Female,Blouse,Clothing,39,New Jersey,L,Yellow,Spring,4.9,No,Store Pickup,No,No,13,Bank Transfer,Every 3 Months
3399,54,Female,Jeans,Clothing,10,Montana,L,Pink,Winter,2.7,No,Standard,No,No,44,Cash,Weekly
3400,40,Female,Pants,Clothing,56,Montana,XL,Yellow,Spring,4.9,No,Express,No,No,36,Debit Card,Fortnightly
3401,39,Female,Sunglasses,Accessories,19,Nevada,M,Lavender,Summer,4.3,No,Next Day Air,No,No,18,Venmo,Every 3 Months
3402,44,Female,Backpack,Accessories,32,Nevada,L,Peach,Summer,4.5,No,Next Day Air,No,No,39,Credit Card,Fortnightly
3403,22,Female,Hoodie,Clothing,13,Louisiana,M,Black,Winter,4.0,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Female,Boots,Footwear,21,Illinois,M,Olive,Spring,3.8,No,Standard,No,No,1,Cash,Annually
3405,69,Female,Gloves,Accessories,4,South Carolina,L,Olive,Spring,3.0,No,Standard,No,No,34,Credit Card,Bi-Weekly
3406,28,Female,Blouse,Clothing,37,Washington,M,White,Winter,4.5,No,Store Pickup,No,No,47,Bank Transfer,Weekly
3407,57,Female,Sweater,Clothing,32,Nebraska,M,Red,Fall,3.7,No,Next Day Air,No,No,24,Venmo,Monthly
3408,46,Female,Dress,Clothing,32,Alabama,S,Purple,Summer,3.6,No,Standard,No,No,20,Cash,Every 3 Months
3409,48,Female,Socks,Clothing,16,Montana,L,Purple,Spring,4.9,No,Next Day Air,No,No,11,Bank Transfer,Every 3 Months
3410,24,Female,Shirt,Clothing,56,Minnesota,M,Teal,Winter,3.7,No,Next Day Air,No,No,3,Credit Card,Annually
3411,50,Female,Sandals,Footwear,30,Ohio,L,Teal,Summer,4.1,No,2-Day Shipping,No,No,38,Bank Transfer,Fortnightly
3412,29,Female,Shoes,Footwear,79,New York,L,Gray,Spring,4.5,No,Store Pickup,No,No,45,Cash,Weekly
3413,61,Female,Sandals,Footwear,44,Indiana,M,Magenta,Summer,4.8,No,Next Day Air,No,No,31,Venmo,Bi-Weekly
3414,34,Female,Gloves,Accessories,15,Delaware,XL,Black,Fall,3.8,No,Standard,No,No,16,PayPal,Every 3 Months
3415,27,Female,Boots,Footwear,23,Connecticut,M,Maroon,Winter,4.1,No,Next Day Air,No,No,3,Bank Transfer,Annually
3416,38,Female,Blouse,Clothing,18,New York,M,Gold,Spring,4.3,No,Express,No,No,15,Bank Transfer,Every 3 Months
3417,25,Female,Sandals,Footwear,16,Alabama,M,Purple,Fall,4.4,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Female,Coat,Outerwear,113,Massachusetts,M,Blue,Spring,4.6,No,Next Day Air,No,No,22,Debit Card,Monthly
3419,53,Female,Jacket,Outerwear,129,South Carolina,M,Beige,Fall,4.3,No,Express,No,No,35,Debit Card,Bi-Weekly
3420,23,Female,Jewelry,Accessories,62,West Virginia,L,Indigo,Winter,3.6,No,Standard,No,No,5,Venmo,Quarterly
3421,19,Female,Hat,Accessories,8,Kentucky,M,Purple,Summer,2.7,No,Store Pickup,No,No,35,PayPal,Bi-Weekly
3422,57,Female,Shoes,Footwear,81,New Jersey,M,Maroon,Fall,4.3,No,Store Pickup,No,No,27,PayPal,Monthly
3423,19,Female,Coat,Outerwear,57,New York,L,Beige,Fall,3.8,No,Standard,No,No,9,Venmo,Quarterly
3424,33,Female,Boots,Footwear,15,Massachusetts,M,Brown,Winter,4.8,No,Next Day Air,No,No,21,PayPal,Monthly
3425,33,Female,Scarf,Accessories,14,Florida,L,Green,Winter,4.5,No,Store Pickup,No,No,23,Credit Card,Monthly
3426,38,Female,Hat,Accessories,19,Michigan,M,Blue,Summer,3.9,No,Standard,No,No,3,Debit Card,Annually
3427,47,Female,Socks,Clothing,16,Oregon,XL,Magenta,Spring,4.4,No,Store Pickup,No,No,31,Credit Card,Bi-Weekly
3428,39,Female,T-shirt,Clothing,44,Michigan,XL,Turquoise,Summer,3.6,No,Standard,No,No,44,Cash,Weekly
3429,32,Female,Jewelry,Accessories,143,Washington,M,Gray,Summer,4.7,No,Store Pickup,No,No,20,Venmo,Every 3 Months
3430,27,Female,Skirt,Clothing,21,Alaska,S,Purple,Spring,3.9,No,Next Day Air,No,No,34,Debit Card,Bi-Weekly
3431,67,Female,Socks,Clothing,3,Montana,M,Lavender,Winter,2.8,No,Standard,No,No,17,Bank Transfer,Every 3 Months
3432,46,Female,Belt,Accessories,20,New Mexico,S,Green,Summer,4.3,No,Next Day Air,No,No,20,Venmo,Every 3 Months
3433,36,Female,Boots,Footwear,69,Connecticut,M,Gray,Spring,3.5,No,Free Shipping,No,No,46,PayPal,Weekly
3434,62,Female,Socks,Clothing,7,Alaska,M,Yellow,Fall,3.4,No,Standard,No,No,28,PayPal,Monthly
3435,31,Female,Pants,Clothing,23,Ohio,S,Orange,Fall,4.2,No,Free Shipping,No,No,6,Venmo,Quarterly
3436,68,Female,Socks,Clothing,4,Montana,M,Beige,Fall,2.7,No,Free Shipping,No,No,50,Debit Card,Weekly
3437,57,Female,Belt,Accessories,15,Nebraska,L,Peach,Fall,3.6,No,Free Shipping,No,No,41,Bank Transfer,Weekly
3438,22,Female,Jacket,Outerwear,52,Oklahoma,S,Green,Winter,3.7,No,Next Day Air,No,No,50,PayPal,Weekly
3439,26,Female,Shirt,Clothing,41,Kentucky,M,Violet,Fall,4.7,No,Store Pickup,No,No,33,Credit Card,Bi-Weekly
3440,43,Female,Gloves,Accessories,16,Idaho,M,Gray,Winter,4.6,No,Express,No,No,25,Venmo,Monthly
3441,45,Female,Handbag,Accessories,145,Maryland,L,Magenta,Summer,4.4,No,Express,No,No,2,PayPal,Annually
3442,64,Female,Sweater,Clothing,13,Tennessee,XL,Charcoal,Fall,3.6,No,Standard,No,No,15,Credit Card,Every 3 Months
3443,28,Female,Skirt,Clothing,18,Michigan,M,Violet,Summer,4.0,No,Next Day Air,No,No,12,PayPal,Every 3 Months
3444,47,Female,Dress,Clothing,46,Tennessee,L,Silver,Summer,4.7,No,Express,No,No,28,Cash,Monthly
3445,53,Female,Pants,Clothing,40,Rhode Island,S,Green,Winter,4.1,No,Next Day Air,No,No,12,Bank Transfer,Every 3 Months
3446,42,Female,Hat,Accessories,15,Florida,M,Magenta,Winter,4.1,No,Next Day Air,No,No,3,Debit Card,Annually
3447,51,Female,Boots,Footwear,43,Louisiana,S,Purple,Fall,4.0,No,Free Shipping,No,No,20,Cash,Every 3 Months
3448,62,Female,Sandals,Footwear,43,Arkansas,M,Blue,Summer,4.1,No,2-Day Shipping,No,No,3,Bank Transfer,Annually
3449,18,Female,Coat,Outerwear,69,Kentucky,S,Yellow,Spring,4.8,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
3450,48,Female,Blouse,Clothing,29,Kansas,M,Brown,Spring,4.5,No,Next Day Air,No,No,35,Cash,Bi-Weekly
3451,20,Female,Shorts,Clothing,53,Vermont,M,Pink,Summer,4.4,No,Express,No,No,31,PayPal,Bi-Weekly
3452,32,Female,Blouse,Clothing,54,Nevada,XL,Silver,Spring,3.9,No,Free Shipping,No,No,13,Credit Card,Every 3 Months
3453,26,Female,Jacket,Outerwear,133,Oklahoma,M,Indigo,Spring,4.6,No,Express,No,No,3,Venmo,Annually
3454,31,Female,Shirt,Clothing,59,Alabama,L,Pink,Summer,5.0,No,Express,No,No,48,Venmo,Weekly
3455,55,Female,Handbag,Accessories,129,Louisiana,S,Lavender,Spring,4.3,No,Express,No,No,15,PayPal,Every 3 Months
3456,49,Female,T-shirt,Clothing,41,Ohio,M,Orange,Spring,4.3,No,Store Pickup,No,No,13,Venmo,Every 3 Months
3457,42,Female,Hoodie,Clothing,65,Texas,M,Red,Winter,4.8,No,Store Pickup,No,No,21,Venmo,Monthly
3458,64,Female,Jewelry,Accessories,53,Maryland,M,Gray,Fall,4.3,No,Next Day Air,No,No,29,Cash,Monthly
3459,68,Female,Jewelry,Accessories,34,West Virginia,L,Violet,Spring,4.6,No,Store Pickup,No,No,24,Venmo,Monthly
3460,68,Female,Hoodie,Clothing,64,Ohio,L,Green,Fall,4.0,No,Free Shipping,No,No,21,PayPal,Monthly
3461,41,Female,Scarf,Accessories,12,Indiana,M,Gold,Fall,4.3,No,Next Day Air,No,No,5,Bank Transfer,Quarterly
3462,51,Female,Shoes,Footwear,133,Wyoming,S,Maroon,Spring,4.5,No,Store Pickup,No,No,47,Cash,Weekly
3463,44,Female,Jeans,Clothing,58,Michigan,L,Olive,Fall,4.7,No,Express,No,No,34,Credit Card,Bi-Weekly
3464,27,Female,Jewelry,Accessories,76,Maine,M,Yellow,Fall,4.7,No,Next Day Air,No,No,45,PayPal,Weekly
3465,36,Female,Coat,Outerwear,130,Utah,S,Peach,Fall,4.3,No,Store Pickup,No,No,12,PayPal,Every 3 Months
3466,19,Female,Backpack,Accessories,10,Iowa,M,Gold,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Bi-Weekly
3467,49,Female,Socks,Clothing,16,Maryland,S,Purple,Winter,4.2,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3468,18,Female,Scarf,Accessories,8,Texas,M,Charcoal,Spring,3.5,No,2-Day Shipping,No,No,5,Credit Card,Quarterly
3469,36,Female,Sunglasses,Accessories,14,Ohio,S,Indigo,Summer,4.6,No,Store Pickup,No,No,36,Debit Card,Fortnightly
3470,36,Female,Socks,Clothing,13,North Dakota,L,Magenta,Spring,3.9,No,2-Day Shipping,No,No,12,Cash,Every 3 Months
3471,19,Female,Coat,Outerwear,33,West Virginia,S,Olive,Fall,3.9,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,Sandals,Footwear,54,North Carolina,S,Blue,Summer,4.5,No,Next Day Air,No,No,31,Cash,Bi-Weekly
3473,31,Female,Blouse,Clothing,57,Georgia,S,White,Spring,3.6,No,Standard,No,No,15,Debit Card,Every 3 Months
3474,63,Female,Dress,Clothing,24,Kansas,M,Cyan,Summer,3.8,No,Standard,No,No,11,Cash,Every 3 Months
3475,41,Female,Pants,Clothing,22,Maine,M,Cyan,Spring,5.0,No,Store Pickup,No,No,18,Venmo,Every 3 Months
3476,48,Female,Sneakers,Footwear,53,South Carolina,M,Orange,Spring,3.5,No,Next Day Air,No,No,9,Cash,Quarterly
3477,68,Female,Boots,Footwear,48,South Carolina,XL,Orange,Fall,3.5,No,Next Day Air,No,No,11,Cash,Every 3 Months
3478,53,Female,Handbag,Accessories,125,Kentucky,S,Teal,Fall,4.2,No,Free Shipping,No,No,38,Debit Card,Fortnightly
3479,36,Female,Handbag,Accessories,102,Arizona,M,Magenta,Spring,4.7,No,Express,No,No,42,PayPal,Weekly
3480,46,Female,Sweater,Clothing,47,New York,S,Orange,Fall,4.8,No,Express,No,No,41,Cash,Weekly
3481,21,Female,Sandals,Footwear,40,New Hampshire,L,Peach,Summer,3.9,No,Next Day Air,No,No,45,PayPal,Weekly
3482,52,Female,Socks,Clothing,14,Ohio,S,Maroon,Winter,4.9,No,Express,No,No,41,Debit Card,Weekly
3483,66,Female,Gloves,Accessories,7,Hawaii,M,Gold,Spring,2.9,No,Free Shipping,No,No,35,Debit Card,Bi-Weekly
3484,19,Female,Hoodie,Clothing,43,Texas,L,White,Spring,5.0,No,Store Pickup,No,No,21,Credit Card,Monthly
3485,44,Female,Dress,Clothing,27,Illinois,L,Gray,Spring,3.6,No,2-Day Shipping,No,No,13,Credit Card,Every 3 Months
3486,50,Female,Shirt,Clothing,45,Massachusetts,XL,Brown,Fall,4.8,No,Express,No,No,23,Debit Card,Monthly
3487,51,Female,Shorts,Clothing,27,North Carolina,L,Charcoal,Spring,3.7,No,Next Day Air,No,No,6,PayPal,Quarterly
3488,25,Female,Sandals,Footwear,52,West Virginia,L,Beige,Summer,3.6,No,Next Day Air,No,No,39,Bank Transfer,Fortnightly
